sub	sup	status	for	against
utility-routine	measure	single	sumo	
utility-routine	routine	single	sumo	
utility-routine	signified	single	sumo	
utility-routine	software	single	wordnet	
utility-routine	subroutine	accepted	claude wordnet	
vcard	data-serialization-format	accepted	claude-ruling	
vector-clock	logical-clock	accepted	claude-ruling wikidata	
vector-graphics	image	accepted	claude-ruling	
version-control	practice	accepted	claude-ruling	
version-control-branch	data-structure	accepted	claude-ruling wikidata	
version-control-commit	record	accepted	claude-ruling	
version-control-merge	data-processing	accepted	claude-ruling	
version-control-software	software	accepted	claude-ruling	
videocassette	video	single	claude	
videodisk	artifact	single	wordnet	
videodisk	device	single	wordnet	
videodisk	optical-disk	accepted	claude wordnet	
videodisk	physical-object	single	wordnet	
videotape	artifact	single	wordnet	
videotape	device	single	wordnet	
videotape	magnetic-tape	accepted	wikidata wordnet	
videotape	physical-object	single	wordnet	
videotape.artifact	tape-recording	single	claude	
videotape.artifact	video	single	claude	
virtual-machine	application	accepted	claude wikidata	
virtual-machine	information	single	yago	
virtual-machine	product	single	yago	
virtual-machine	software	accepted	claude-ruling wikidata	
virtual-machine	system	single	opencyc	
virtual-memory	artifact	accepted	opencyc sumo wordnet	
virtual-memory	component	single	wordnet	
virtual-memory	computer-memory	accepted	claude wordnet	
virtual-memory	device	accepted	opencyc sumo wordnet	
virtual-memory	hardware	single	wordnet	
virtual-memory	memory-management	accepted	claude-ruling	
virtual-memory	phenomenon	single	sumo	
virtual-memory	physical-object	single	wordnet	
virtual-memory	product	single	opencyc	
virtual-memory	universe	single	sumo	
virtual-private-network	artifact	single	opencyc	
virtual-private-network	computer-network	accepted	claude-ruling opencyc	
virtual-private-network	device	single	opencyc	
virtual-private-network	structure	single	opencyc	
virtual-private-network	system	single	opencyc	
virtual-private-network	wide-area-network	single	opencyc	
virtualization	data-processing-technique	accepted	claude-ruling	
virtualization	software-abstraction	accepted	claude wikidata	
visible-speech	phonetic-alphabet	single	claude	
voice-mail	telephony	single	claude	
volatile-storage	artifact	single	wordnet	
volatile-storage	component	single	wordnet	
volatile-storage	computer-memory	accepted	claude wordnet	
volatile-storage	device	single	wordnet	
volatile-storage	hardware	single	wordnet	
volatile-storage	physical-object	single	wordnet	
von-neumann-architecture	computer	dissented	wikidata	
von-neumann-architecture	computer-architecture	accepted	claude-ruling	
von-neumann-architecture	machine	single	wikidata	
von-neumann-machine	artifact	accepted	sumo wordnet	
von-neumann-machine	computer	single	wordnet	
von-neumann-machine	device	accepted	sumo wordnet	
von-neumann-machine	digital-computer	accepted	claude wordnet	
von-neumann-machine	machine	accepted	sumo wordnet	
von-neumann-machine	machinery	single	sumo	
von-neumann-machine	phenomenon	single	sumo	
von-neumann-machine	physical-object	single	wordnet	
von-neumann-machine	universe	single	sumo	
vp9	video-coding-format	accepted	claude-ruling	
waiting-list	roster	single	claude	
wake-up-call	phone-call	single	claude	
waterfall-model	software-development-methodology	accepted	claude-ruling	
wav	audio-file-format	accepted	claude-ruling	
wav	information	single	opencyc	
wav	stream	single	opencyc	
wayland	communications-protocol	accepted	claude-ruling	
wayland	system-software	accepted	claude-ruling	
web-accessibility	software-quality-attribute	accepted	claude-ruling	
web-api	application-programming-interface	accepted	claude-ruling wikidata	
web-api	information	single	yago	
web-api	product	single	yago	
web-api	service	single	schemaorg	
web-application	application	accepted	claude-ruling	
web-application	information	accepted	schemaorg yago	
web-application	software	single	wikidata	
web-application	web-site	accepted	claude wikidata	
web-browser	application	accepted	claude-ruling wikidata wordnet	
web-browser	code	accepted	sumo wordnet	
web-browser	computer-program	accepted	sumo wordnet	
web-browser	information	accepted	opencyc wordnet yago	
web-browser	measure	single	sumo	
web-browser	product	single	yago	
web-browser	routine	single	sumo	
web-browser	signified	single	sumo	
web-browser	software	accepted	wikidata wordnet	
web-browser	software-object	single	opencyc	
web-cache	computer-cache	accepted	claude-ruling wikidata	
web-cache	hardware	single	wikidata	
web-crawler	code	accepted	sumo wordnet	
web-crawler	computer-program	accepted	claude-ruling sumo wordnet	
web-crawler	information	accepted	opencyc wordnet yago	
web-crawler	measure	single	sumo	
web-crawler	product	single	yago	
web-crawler	routine	single	sumo	
web-crawler	signified	single	sumo	
web-crawler	software	single	wordnet	
web-crawler	software-object	single	opencyc	
web-feed	code	accepted	claude-ruling	
web-feed	file-format	accepted	claude-ruling	
web-map-service	code	accepted	sumo wordnet	
web-map-service	computer-program	accepted	sumo wordnet	
web-map-service	information	single	wordnet	
web-map-service	measure	single	sumo	
web-map-service	routine	single	sumo	
web-map-service	signified	single	sumo	
web-map-service	software	single	wordnet	
web-ontology-language	ontology-language	accepted	claude-ruling	
web-page	computer-file	single	wordnet	
web-page	text-file	dissented	wordnet	
web-search-engine	information	single	yago	
web-search-engine	product	single	yago	
web-search-engine	search-engine	accepted	claude-ruling wikidata	
web-search-engine	software	single	wikidata	
web-search-engine	web-site	single	yago	
web-server	artifact	single	opencyc	
web-server	computer	single	opencyc	
web-server	computer-server	accepted	claude wikidata	
web-server	device	single	opencyc	
web-server	information	single	yago	
web-server	product	accepted	opencyc yago	
web-server	server-software	accepted	claude-ruling	
web-server	software	accepted	claude wikidata	
web-server	structure	single	opencyc	
web-server	system	single	opencyc	
web-standard	technical-standard	accepted	claude-ruling	
webassembly	bytecode	accepted	claude-ruling	
webhook	data-processing-technique	accepted	claude-ruling	
webm	multimedia-container-format	accepted	claude-ruling	
webp	image-file-format	accepted	claude-ruling	
webrtc	application-programming-interface	accepted	claude-ruling	
websocket	communications-protocol	accepted	claude-ruling	
wi-fi	artifact	single	opencyc	
wi-fi	communications-protocol	accepted	claude-ruling	
wi-fi	computer-network	single	opencyc	
wi-fi	device	single	opencyc	
wi-fi	local-area-network	single	opencyc	
wi-fi	structure	single	opencyc	
wi-fi	system	single	opencyc	
wide-area-network	artifact	accepted	opencyc sumo wordnet	
wide-area-network	computer-network	accepted	opencyc wordnet	
wide-area-network	device	single	opencyc	
wide-area-network	phenomenon	single	sumo	
wide-area-network	physical-object	single	wordnet	
wide-area-network	structure	single	opencyc	
wide-area-network	system	single	opencyc	
wide-area-network	universe	single	sumo	
wide-column-store	database-management-system	accepted	claude-ruling wikidata	
wide-column-store	software	single	wikidata	
wiki	information	accepted	opencyc yago	
wiki	software	single	wikidata	
wiki	web-site	accepted	claude-ruling wikidata yago	
wiki-software	web-application	accepted	claude-ruling	
wikibase	software	accepted	claude-ruling	
wikidata	knowledge-base	accepted	claude-ruling	
wikidata	knowledge-graph	accepted	claude-ruling	
wikidata	wiki	accepted	claude-ruling	
wikidata-query-service	sparql-endpoint	accepted	claude-ruling	
wikimedia-commons	web-site	accepted	claude-ruling	
wikimedia-foundation	nonprofit-organization	accepted	claude-ruling	
wikipedia	online-encyclopedia	accepted	claude-ruling	
wikipedia	wiki	accepted	claude-ruling	
wiktionary	dictionary	accepted	claude-ruling	
wiktionary	wiki	accepted	claude-ruling	
window-manager	information	single	yago	
window-manager	product	single	yago	
window-manager	software	accepted	claude wikidata	
window-manager	system-software	accepted	claude-ruling	
wire-matrix-printer	artifact	single	wordnet	
wire-matrix-printer	device	single	wordnet	
wire-matrix-printer	dot-matrix-printer	accepted	claude wordnet	
wire-matrix-printer	equipment	single	wordnet	
wire-matrix-printer	machine	single	wordnet	
wire-matrix-printer	peripheral	single	wordnet	
wire-matrix-printer	physical-object	single	wordnet	
wire-matrix-printer	printer	single	wordnet	
wireless-communication	action	single	opencyc	
wireless-communication	event	single	opencyc	
wireless-communication	situation	single	opencyc	
wireless-communication	telecommunication	accepted	claude-ruling wikidata	
wireless-local-area-network	artifact	single	wordnet	
wireless-local-area-network	computer-network	single	wordnet	
wireless-local-area-network	local-area-network	accepted	claude wordnet	
wireless-local-area-network	physical-object	single	wordnet	
wish-list	list	single	claude	
word-processing	accomplishment	single	sumo	
word-processing	act	single	sumo	
word-processing	activity	single	sumo	
word-processing	data-processing	accepted	claude wordnet	
word-processing	event	single	sumo	
word-processing	phenomenon	single	sumo	
word-processing	procedure	single	sumo	
word-processing	process	single	wordnet	
word-processing	volition	single	sumo	
word-processor	application	accepted	wikidata wordnet	
word-processor	code	accepted	sumo wordnet	
word-processor	computer-program	accepted	sumo wordnet	
word-processor	information	accepted	wordnet yago	
word-processor	measure	single	sumo	
word-processor	routine	single	sumo	
word-processor	signified	single	sumo	
word-processor	software	accepted	wikidata wordnet	
wordnet	electronic-database	single	wordnet	
wordnet	indication	single	sumo	
wordnet	information	accepted	sumo wordnet	
wordnet	lexical-database	accepted	claude claude-ruling wordnet	
wordnet	phenomenon	single	sumo	
wordnet	physical-object	single	sumo	
wordnet	universe	single	sumo	
workstation	artifact	accepted	sumo wordnet	
workstation	computer	accepted	sumo wikidata wordnet	
workstation	desktop-computer	accepted	claude wikidata	
workstation	device	accepted	sumo wordnet	
workstation	digital-computer	accepted	claude wordnet	
workstation	machine	accepted	wikidata wordnet	
workstation	personal-computer	accepted	claude-ruling wikidata	
workstation	phenomenon	single	sumo	
workstation	physical-object	single	wordnet	
workstation	product	single	yago	
workstation	universe	single	sumo	
world-wide-web	artifact	accepted	sumo wordnet	
world-wide-web	computer-network	accepted	claude wordnet	
world-wide-web	device	single	sumo	
world-wide-web	internet	accepted	claude-ruling	
world-wide-web	phenomenon	single	sumo	
world-wide-web	physical-object	single	wordnet	
