sub	sup	status	for	against
transit-zone	geographical-area	accepted	sumo wordnet	
transit-zone	phenomenon	single	sumo	
transit-zone	physical-object	single	wordnet	
transit-zone	place	accepted	sumo wordnet	
transit-zone	region	single	wordnet	
transit-zone	universe	single	sumo	
transverse-mercator-projection	cylindrical-projection	accepted	claude-ruling opencyc	
transverse-mercator-projection	function	single	opencyc	
transverse-mercator-projection	map-projection	single	opencyc	
travel-distance	distance	accepted	claude-ruling	
travel-distance	quantity	accepted	claude-ruling	
travel-route	path	accepted	claude-ruling	
tremor	earthquake	accepted	claude wordnet	
tremor	geological-phenomenon	single	wordnet	
tremor	natural-event	single	wordnet	
tremor	phenomenon	single	wordnet	
tremor	process	single	wordnet	
triangulation	accomplishment	single	sumo	
triangulation	act	accepted	sumo wordnet	
triangulation	activity	accepted	sumo wordnet	
triangulation	calculation	single	sumo	
triangulation	event	accepted	sumo wordnet	
triangulation	information	single	sumo	
triangulation	phenomenon	single	sumo	
triangulation	procedure	single	sumo	
triangulation	surveying	accepted	claude-ruling	
triangulation	universe	single	sumo	
triangulation	volition	single	sumo	
triassic	geological-period	accepted	claude-ruling	
tributary	body-of-water	single	yago	
tributary	landform	single	yago	
tributary	place	single	yago	
tributary	stream	accepted	claude-ruling	
trilateration	method	accepted	claude-ruling	
tropic	circle	single	wikidata	
tropic	circle-of-latitude	accepted	claude wikidata	
tropic	phenomenon	single	sumo	
tropic	physical-object	single	wordnet	
tropic	place	accepted	sumo wordnet	
tropic	universe	single	sumo	
tropic-of-cancer	circle-of-latitude	accepted	claude-ruling	
tropic-of-capricorn	circle-of-latitude	accepted	claude-ruling	
tropical-climate	atmospheric-science	single	wikidata	
tropical-climate	climate	accepted	claude-ruling wikidata	
tropical-climate	climatology	single	wikidata	
tropical-climate	geography	single	wikidata	
tropical-climate	meteorology	single	wikidata	
tropical-climate	oceanography	single	wikidata	
tropical-climate	physical-geography	single	wikidata	
tropical-climate	research	single	wikidata	
tropical-climate	science	single	wikidata	
tropical-cyclone	cyclone	accepted	claude-ruling wikidata	
tropical-cyclone	cyclonic-storm	single	claude	
tropical-cyclone	low	single	wikidata	
tropical-cyclone	motion	single	wikidata	
tropical-cyclone	storm	single	wikidata	
tropical-cyclone	wind	single	wikidata	
tropical-rainforest	biome	accepted	claude-ruling	
tropical-rainforest	countryside	single	opencyc	
tropical-rainforest	environment	single	opencyc	
tropical-rainforest	forest	single	opencyc	
tropical-rainforest	obstacle	single	opencyc	
tropical-year	quantity	accepted	claude-ruling	
tropical-year	year	accepted	claude-ruling	
tropics	climatic-zone	accepted	claude-ruling wikidata	
troposphere	empty-space	single	sumo	
troposphere	layer	accepted	claude wordnet	
troposphere	phenomenon	single	sumo	
troposphere	physical-object	single	wordnet	
troposphere	place	accepted	sumo wordnet	
troposphere	sky	single	sumo	
troposphere	universe	single	sumo	
tsunami	calamity	accepted	claude wordnet	
tsunami	event	single	wordnet	
tsunami	surface	single	opencyc	
tsunami	trouble	single	wordnet	
tsunami	wave	accepted	claude wordnet	
tundra	biome	accepted	claude wikidata	
tundra	land	single	wordnet	
tundra	physical-object	single	wordnet	
tundra	plain	accepted	claude wordnet	
tundra-soil	material	accepted	sumo wordnet	
tundra-soil	part	single	wordnet	
tundra-soil	phenomenon	single	sumo	
tundra-soil	soil	accepted	claude wordnet	
tundra-soil	substance	accepted	sumo wordnet	
tundra-soil	universe	single	sumo	
turbulence	bad-weather	accepted	claude wordnet	
turbulence	event	single	sumo	
turbulence	natural-event	single	wordnet	
turbulence	phenomenon	accepted	sumo wordnet	
turbulence	process	single	wordnet	
turbulence	weather	single	wordnet	
turn-by-turn-navigation	navigation	accepted	claude-ruling	
twilight-zone	body-of-water	single	sumo	
twilight-zone	geographical-area	single	sumo	
twilight-zone	geological-formation	single	wordnet	
twilight-zone	natural-depression	single	wordnet	
twilight-zone	ocean-floor	dissented	wordnet	
twilight-zone	pelagic-zone	accepted	claude-ruling	
twilight-zone	phenomenon	single	sumo	
twilight-zone	physical-object	single	wordnet	
twilight-zone	place	single	sumo	
twilight-zone	universe	single	sumo	
twilight-zone	waterbody-bed	single	wordnet	
typhoon	cyclonic-storm	accepted	claude wordnet	
typhoon	natural-event	single	wordnet	
typhoon	phenomenon	single	wordnet	
typhoon	process	single	wordnet	
typhoon	rainstorm	single	opencyc	
typhoon	storm	single	wordnet	
typhoon	tropical-cyclone	accepted	claude-ruling	
typhoon	windstorm	accepted	opencyc wordnet	
underlying-stratum	layer	accepted	claude wordnet	
underlying-stratum	phenomenon	single	sumo	
underlying-stratum	physical-object	single	wordnet	
underlying-stratum	place	single	wordnet	
underlying-stratum	universe	single	sumo	
undertide	event	accepted	sumo wordnet	
undertide	phenomenon	single	sumo	
undertow	event	accepted	sumo wordnet	
undertow	geographical-feature	single	wikidata	
undertow	motion	single	wikidata	
undertow	ocean-current	accepted	claude wikidata	
undertow	phenomenon	single	sumo	
undertow	undertide	accepted	claude wordnet	
unix-time	time-standard	accepted	claude-ruling	
updraft	draught	accepted	claude wordnet	
updraft	event	single	sumo	
updraft	natural-event	single	wordnet	
updraft	phenomenon	accepted	sumo wordnet	
updraft	process	single	wordnet	
updraft	weather	single	wordnet	
updraft	wind	single	wordnet	
upheaval	event	accepted	opencyc sumo wordnet	
upheaval	phenomenon	single	sumo	
upheaval	situation	single	opencyc	
uphill	ascent	accepted	claude wordnet	
uphill	geological-formation	single	wordnet	
uphill	physical-object	single	wordnet	
uphill	slope	single	wordnet	
upwelling	geographical-feature	single	wikidata	
upwelling	motion	single	wikidata	
upwelling	ocean-current	accepted	claude-ruling wikidata	
urolith	rock	single	claude	
utm-coordinate-system	spatial-reference-system	accepted	claude-ruling	
valley	geographical-feature	single	wikidata	
valley	geological-formation	single	wordnet	
veld	biome	single	wikidata	
veld	geographical-area	single	wordnet	
veld	grassland	accepted	wikidata wordnet	
veld	group	single	wordnet	
veld	physical-object	single	wordnet	
veld	place	single	wordnet	
veld	region	single	wordnet	
venue	geographical-feature	single	wikidata	
vernal-equinox	attribute	dissented	wordnet	
vernal-equinox	day	single	sumo	
vernal-equinox	equinox	accepted	claude-ruling	
vernal-equinox	quantity	single	sumo	
vertebrate-paleontology	cognition	single	wordnet	
vertebrate-paleontology	earth-science	single	wordnet	
vertebrate-paleontology	field-of-study	accepted	sumo wordnet	
vertebrate-paleontology	natural-science	single	wordnet	
vertebrate-paleontology	paleontology	accepted	claude wordnet	
vertebrate-paleontology	paleozoology	accepted	claude wikidata	
vertebrate-paleontology	science	single	wordnet	
vertebrate-paleontology	signified	single	sumo	
vertical-circle	phenomenon	single	sumo	
vertical-circle	physical-object	single	wordnet	
vertical-circle	place	accepted	sumo wordnet	
vertical-circle	universe	single	sumo	
vertical-datum	geodetic-datum	accepted	claude-ruling wikidata	
village	geographical-area	single	sumo	
vincenty-formulae	formula	accepted	claude-ruling	
virga	natural-event	single	wordnet	
virga	phenomenon	single	wordnet	
virga	precipitation	accepted	claude wordnet	
virga	process	single	wordnet	
virga	weather	single	wordnet	
visual-range	attribute	accepted	claude wordnet	
visual-range	quantity	single	sumo	
volcanic-crater	geological-formation	accepted	claude wordnet	
volcanic-crater	landform	single	yago	
volcanic-crater	phenomenon	single	sumo	
volcanic-crater	physical-object	single	wordnet	
volcanic-crater	place	accepted	sumo yago	
volcanic-crater	universe	single	sumo	
volcanic-eruption	event	accepted	opencyc sumo wordnet	
volcanic-eruption	geological-process	single	sumo	
volcanic-eruption	phenomenon	single	sumo	
volcanic-eruption	situation	single	opencyc	
volcanism	event	single	sumo	
volcanism	geological-phenomenon	accepted	claude-ruling wordnet	
volcanism	natural-event	single	wordnet	
volcanism	phenomenon	accepted	sumo wordnet	
volcanism	process	single	wordnet	
volcano	geographical-feature	single	wikidata	
volcano	geological-formation	single	wordnet	
volcano	natural-elevation	single	wordnet	
volcanology	cognition	single	wordnet	
volcanology	earth-science	single	wordnet	
volcanology	field-of-study	accepted	sumo wordnet	
volcanology	geology	accepted	claude-ruling wordnet	
volcanology	geophysics	accepted	claude wordnet	
volcanology	natural-science	single	wordnet	
volcanology	science	single	wordnet	
volcanology	signified	single	sumo	
wadi	geographical-area	single	sumo	
wadi	geographical-feature	single	wikidata	
wadi	geological-formation	single	wordnet	
wadi	gully	accepted	claude wordnet	
wadi	landform	accepted	wikidata yago	
wadi	natural-depression	accepted	wikidata wordnet	
wadi	phenomenon	single	sumo	
wadi	physical-object	single	wordnet	
wadi	place	accepted	sumo yago	
wadi	universe	single	sumo	
wadi	valley	accepted	wikidata wordnet	
wall-rock	material	single	sumo	
wall-rock	natural-object	single	wordnet	
wall-rock	phenomenon	single	sumo	
wall-rock	physical-object	single	wordnet	
wall-rock	rock	accepted	sumo wordnet	
wall-rock	substance	single	sumo	
wall-rock	universe	single	sumo	
warm-front	event	single	opencyc	
warm-front	natural-event	single	wordnet	
warm-front	phenomenon	single	wordnet	
warm-front	process	single	wordnet	
warm-front	situation	single	opencyc	
warm-front	weather	single	opencyc	
warm-front	weather-front	accepted	claude wikidata wordnet	
warren	burrow	single	claude	
washout	event	single	sumo	
washout	geological-erosion	single	wordnet	
washout	geological-process	single	wordnet	
washout	phenomenon	single	sumo	
washout	process	single	wordnet	
washout	soil-erosion	accepted	claude wordnet	
washout	visit	single	sumo	
water-channel	geographical-area	single	sumo	
water-cycle	natural-event	accepted	claude-ruling	
water-hole	body-of-water	accepted	sumo wordnet	
water-hole	geographical-area	single	sumo	
water-hole	lake	single	wordnet	
water-hole	phenomenon	single	sumo	
water-hole	place	single	sumo	
water-hole	pond	accepted	claude wordnet	
water-hole	universe	single	sumo	
water-table	geographical-area	single	sumo	
water-table	geological-formation	accepted	claude wordnet	
water-table	phenomenon	single	sumo	
water-table	physical-object	single	wordnet	
water-table	place	single	sumo	
water-table	surface	accepted	claude wikidata	
water-table	universe	single	sumo	
waterbody-bed	geographical-area	single	sumo	
waterbody-bed	geological-formation	single	wordnet	
waterbody-bed	natural-depression	accepted	claude wordnet	
waterbody-bed	phenomenon	single	sumo	
waterbody-bed	physical-object	single	wordnet	
waterbody-bed	place	single	sumo	
waterbody-bed	universe	single	sumo	
watercourse	body-of-water	accepted	sumo wordnet yago	
watercourse	geographical-area	single	sumo	
watercourse	landform	single	yago	
watercourse	phenomenon	single	sumo	
watercourse	place	accepted	sumo yago	
watercourse	stream	single	sumo	
watercourse	universe	single	sumo	
watercourse	water-channel	accepted	claude wordnet	
waterfall	geographical-feature	single	wikidata	
watershed	geographical-area	single	sumo	
watershed	geographical-feature	accepted	claude wikidata	
watershed	phenomenon	single	sumo	
watershed	physical-object	single	wordnet	
watershed	place	accepted	sumo wordnet	
watershed	universe	single	sumo	
waterside	bank	dissented	wordnet	
waterside	geographical-area	single	sumo	
waterside	geological-formation	single	wordnet	
waterside	land	accepted	claude-ruling sumo	
waterside	phenomenon	single	sumo	
waterside	physical-object	single	wordnet	
waterside	place	single	sumo	
waterside	slope	single	wordnet	
waterside	universe	single	sumo	
waterside	yard	single	sumo	
waterspout	cyclonic-storm	single	wordnet	
waterspout	motion	single	wikidata	
waterspout	natural-event	single	wordnet	
waterspout	phenomenon	single	wordnet	
waterspout	process	single	wordnet	
waterspout	storm	accepted	wikidata wordnet	
waterspout	tornado	accepted	wikidata wordnet	
waterspout	whirlwind	single	wikidata	
waterspout	wind	single	wikidata	
waterspout	windstorm	accepted	opencyc wordnet	
waterway	body-of-water	accepted	sumo wordnet	
waterway	geographical-area	single	sumo	
waterway	phenomenon	single	sumo	
waterway	place	accepted	sumo yago	
waterway	universe	single	sumo	
wave-height	quantity	accepted	claude-ruling	
waypoint	geographic-point	accepted	claude-ruling	
weather-balloon	aircraft	accepted	opencyc wikidata	
weather-balloon	artifact	single	opencyc	
weather-balloon	balloon	accepted	claude-ruling	
weather-balloon	device	single	opencyc	
weather-balloon	physical-object	single	wikidata	
weather-balloon	vehicle	single	wikidata	
weather-forecast	information	accepted	opencyc wordnet	
weather-forecast	prognosis	accepted	claude wordnet	
weather-forecasting	accomplishment	single	sumo	
weather-forecasting	act	single	sumo	
weather-forecasting	activity	single	sumo	
weather-forecasting	affirmation	single	sumo	
weather-forecasting	communication	single	sumo	
weather-forecasting	event	single	sumo	
weather-forecasting	information	accepted	sumo wordnet	
weather-forecasting	phenomenon	single	sumo	
weather-forecasting	prediction	accepted	claude-ruling	
weather-forecasting	procedure	single	sumo	
weather-forecasting	universe	single	sumo	
weather-forecasting	volition	single	sumo	
weather-map	artifact	single	wordnet	
weather-map	information	single	sumo	
weather-map	map	accepted	claude wordnet	
weather-map	phenomenon	single	sumo	
weather-map	physical-object	single	wordnet	
weather-map	universe	single	sumo	
weather-radar	artifact	single	wikidata	
